transaction_id,transaction_date,customer_id,product,category,quantity,price,payment_method,city
TXN104292,2024-03-16,CUST114,Wallet,Accessories,1.0,1200.0,Card,Mumbai
TXN104293,2024-01-03,CUST193,Desk,Furniture,,15000.0,Card,Mumbai
TXN104294,invalid_date,CUST185,Office Chair,Furniture,,1200.0,UPI,Mumbai
TXN104295,2024-02-05,CUST53,Notebook,Education,1.0,,Card,Mumbai
TXN104296,2024-01-31,CUST405,Keyboard,Electronics,3.0,2500.0,Card,Bangalore
TXN104297,2024-01-16,CUST218,Notebook,Education,3.0,15000.0,Cash,Pune
TXN104298,2024-02-23,CUST213,Desk,Furniture,,,Cash,Mumbai
TXN104299,2024-01-04,CUST258,Books,Education,3.0,,Card,Mumbai
TXN104300,2024-02-12,CUST349,Books,Education,1.0,15000.0,Card,Hyderabad
TXN104301,2024-02-28,CUST299,Books,Education,1.0,,UPI,Pune
TXN104302,2024-02-01,CUST446,Wallet,Accessories,1.0,65000.0,UPI,Delhi
TXN104303,2024-01-12,CUST18,Headphones,Electronics,3.0,,Card,Bangalore
TXN104304,2024-01-27,CUST89,Lamp,Furniture,1.0,500.0,UPI,Pune
TXN104305,2024-01-25,CUST352,Wallet,Accessories,1.0,500.0,Cash,Pune
TXN104306,2024-01-06,CUST95,Lamp,Furniture,,1200.0,UPI,Pune
TXN104307,2024-01-28,CUST271,Backpack,Accessories,1.0,65000.0,Card,Bangalore
TXN104308,2024-02-01,CUST383,Backpack,Accessories,,15000.0,Card,Pune
TXN104309,2024-01-12,CUST96,Headphones,Electronics,2.0,2500.0,Card,Pune
TXN104310,2024-02-22,CUST158,Wallet,Accessories,3.0,15000.0,Card,Mumbai
TXN104311,2024-03-04,CUST307,Notebook,Education,2.0,,Card,Delhi
TXN104312,2024-03-29,CUST282,Desk,Furniture,3.0,65000.0,Card,Delhi
TXN104313,2024-02-27,CUST340,Notebook,Education,2.0,2500.0,UPI,Bangalore
TXN104314,2024-02-12,CUST128,Notebook,Education,2.0,65000.0,UPI,Bangalore
TXN104315,2024-01-26,CUST315,Notebook,Education,,2500.0,Card,Mumbai
TXN104316,2024-03-12,CUST481,Lamp,Furniture,,65000.0,Cash,Delhi
TXN104317,2024-03-07,CUST33,Notebook,Education,,15000.0,UPI,Hyderabad
TXN104318,2024-03-24,CUST323,Office Chair,Furniture,2.0,1200.0,Cash,Pune
TXN104319,2024-01-07,CUST116,Notebook,Education,,1200.0,Card,Pune
TXN104320,2024-03-27,CUST365,Desk,Furniture,3.0,500.0,UPI,Pune
TXN104321,2024-03-07,CUST494,Wallet,Accessories,3.0,,Card,Delhi
TXN104322,2024-02-19,CUST352,Office Chair,Furniture,3.0,2500.0,Card,Delhi
TXN104323,2024-03-27,CUST2,Wallet,Accessories,,65000.0,UPI,Bangalore
TXN104324,2024-03-02,CUST334,Books,Education,2.0,15000.0,Card,Bangalore
TXN104325,2024-01-22,CUST240,Notebook,Education,2.0,15000.0,UPI,Bangalore
TXN104326,2024-02-02,CUST410,Backpack,Accessories,3.0,15000.0,Card,Pune
TXN104327,2024-03-28,CUST262,Laptop,Electronics,3.0,1200.0,Card,Delhi
TXN104328,2024-02-01,CUST167,Notebook,Education,1.0,2500.0,UPI,Hyderabad
TXN104329,2024-01-03,CUST412,Headphones,Electronics,3.0,,Card,Delhi
TXN104330,2024-03-11,CUST164,Books,Education,2.0,1200.0,UPI,Hyderabad
TXN104331,2024-03-31,CUST289,Keyboard,Electronics,2.0,1200.0,Cash,Delhi
TXN104332,2024-03-26,CUST303,Wallet,Accessories,2.0,1200.0,Cash,Mumbai
TXN104333,2024-01-01,CUST206,Books,Education,2.0,1200.0,UPI,Hyderabad
TXN104334,2024-01-17,CUST309,Monitor,Electronics,1.0,500.0,UPI,Hyderabad
TXN104335,2024-02-07,CUST298,Notebook,Education,,,Card,Bangalore
TXN100010,2024-01-24,CUST180,Keyboard,Electronics,2.0,15000.0,Cash,Hyderabad
TXN104337,2024-03-05,CUST421,Backpack,Accessories,1.0,2500.0,UPI,Mumbai
TXN104338,2024-02-16,CUST64,Books,Education,,15000.0,UPI,Mumbai
TXN104339,2024-01-18,CUST56,Backpack,Accessories,1.0,65000.0,Card,Hyderabad
TXN104340,2024-01-15,CUST145,Wallet,Accessories,3.0,1200.0,Card,Pune
TXN104341,2024-01-17,CUST228,Office Chair,Furniture,3.0,1200.0,Card,Pune
TXN104342,2024-02-20,CUST439,Mouse,Electronics,,15000.0,UPI,Pune
TXN104343,2024-02-15,CUST174,Office Chair,Furniture,,500.0,Cash,Mumbai
TXN104344,2024-02-13,CUST77,Backpack,Accessories,3.0,15000.0,Card,Delhi
TXN104345,2024-03-01,CUST383,Office Chair,Furniture,2.0,15000.0,UPI,Pune
TXN100010,2024-02-15,CUST463,Wallet,Accessories,1.0,500.0,Cash,Delhi
TXN100010,2024-02-29,CUST490,Backpack,Accessories,,65000.0,UPI,Mumbai
TXN104348,2024-03-29,CUST307,Office Chair,Furniture,1.0,15000.0,UPI,Pune
TXN104349,2024-03-30,CUST471,Desk,Furniture,2.0,65000.0,UPI,Mumbai
TXN104350,2024-02-10,CUST496,Notebook,Education,3.0,,UPI,Delhi
TXN104351,2024-01-25,CUST75,Notebook,Education,1.0,15000.0,UPI,Hyderabad
TXN104352,2024-03-28,CUST136,Office Chair,Furniture,2.0,2500.0,Card,Hyderabad
TXN104353,2024-01-05,CUST156,Notebook,Education,1.0,65000.0,UPI,Mumbai
TXN104354,2024-03-18,CUST114,Notebook,Education,1.0,2500.0,UPI,Bangalore
TXN104355,2024-01-26,CUST392,Wallet,Accessories,2.0,1200.0,UPI,Mumbai
TXN104356,2024-02-29,CUST359,Notebook,Education,3.0,,UPI,Mumbai
TXN104357,2024-02-27,CUST17,Books,Education,,2500.0,Cash,Pune
TXN104358,2024-01-08,CUST57,Monitor,Electronics,1.0,,UPI,Bangalore
TXN104359,2024-03-21,CUST420,Lamp,Furniture,2.0,1200.0,Cash,Delhi
TXN104360,2024-02-28,CUST194,Monitor,Electronics,3.0,15000.0,Cash,Delhi
TXN104361,2024-01-31,CUST496,Books,Education,3.0,65000.0,Cash,Hyderabad
TXN104362,2024-02-16,CUST457,Office Chair,Furniture,1.0,500.0,Cash,Mumbai
TXN104363,2024-03-03,CUST302,Backpack,Accessories,2.0,,UPI,Delhi
TXN104364,2024-02-02,CUST371,Notebook,Education,1.0,65000.0,Card,Mumbai
TXN104365,2024-02-12,CUST293,Wallet,Accessories,3.0,2500.0,UPI,Bangalore
TXN104366,2024-01-01,CUST296,Backpack,Accessories,,15000.0,Card,Delhi
TXN104367,2024-02-11,CUST218,Office Chair,Furniture,,65000.0,UPI,Pune
TXN104368,2024-01-17,CUST478,Backpack,Accessories,2.0,15000.0,Cash,Delhi
TXN104369,2024-01-03,CUST379,Laptop,Electronics,,65000.0,UPI,Mumbai
TXN104370,2024-03-16,CUST143,Desk,Furniture,1.0,65000.0,Cash,Mumbai
TXN104371,2024-01-18,CUST256,Monitor,Electronics,1.0,500.0,Cash,Delhi
TXN104372,2024-03-26,CUST342,Lamp,Furniture,1.0,2500.0,Cash,Hyderabad
TXN104373,2024-01-11,CUST143,Wallet,Accessories,,15000.0,Cash,Hyderabad
TXN104374,2024-01-13,CUST54,Backpack,Accessories,,65000.0,Cash,Bangalore
TXN104375,2024-03-03,CUST231,Wallet,Accessories,3.0,15000.0,UPI,Bangalore
TXN104376,2024-01-20,CUST19,Notebook,Education,1.0,65000.0,Card,Mumbai
TXN104377,2024-03-13,CUST479,Desk,Furniture,,1200.0,Cash,Delhi
TXN104378,2024-02-15,CUST55,Books,Education,3.0,500.0,Card,Delhi
TXN104379,2024-01-16,CUST283,Notebook,Education,,1200.0,UPI,Mumbai
TXN104380,2024-02-06,CUST256,Wallet,Accessories,3.0,65000.0,Card,Hyderabad
TXN104381,2024-01-28,CUST275,Desk,Furniture,3.0,,UPI,Bangalore
TXN104382,2024-01-05,CUST432,Wallet,Accessories,1.0,1200.0,UPI,Hyderabad
TXN104383,2024-03-14,CUST64,Office Chair,Furniture,,2500.0,UPI,Delhi
TXN104384,invalid_date,CUST295,Backpack,Accessories,1.0,65000.0,UPI,Pune
TXN104385,2024-02-01,CUST392,Books,Education,1.0,1200.0,Cash,Delhi
TXN104386,2024-01-17,CUST264,Office Chair,Furniture,3.0,,Cash,Delhi
TXN104387,2024-01-23,CUST217,Books,Education,2.0,2500.0,Cash,Pune
TXN104388,2024-02-02,CUST246,Mouse,Electronics,3.0,65000.0,Cash,Mumbai
TXN104389,2024-03-26,CUST302,Mouse,Electronics,2.0,15000.0,UPI,Bangalore
TXN104390,2024-01-22,CUST410,Books,Education,,1200.0,UPI,Pune
TXN104391,2024-02-25,CUST172,Office Chair,Furniture,,,UPI,Pune
TXN104392,2024-02-10,CUST167,Notebook,Education,3.0,,Card,Delhi
TXN104393,2024-01-17,CUST343,Backpack,Accessories,,2500.0,Card,Pune
TXN104394,2024-03-30,CUST40,Notebook,Education,2.0,2500.0,UPI,Bangalore
TXN104395,2024-02-28,CUST81,Wallet,Accessories,1.0,65000.0,UPI,
TXN104396,2024-02-17,CUST231,Books,Education,2.0,15000.0,Cash,Bangalore
TXN104397,2024-01-13,CUST209,Backpack,Accessories,3.0,1200.0,Cash,Delhi
TXN100010,2024-03-14,CUST389,Backpack,Accessories,3.0,2500.0,Card,Pune
TXN104399,2024-01-09,CUST9,Notebook,Education,1.0,500.0,Card,Pune
TXN104400,2024-02-05,CUST431,Wallet,Accessories,3.0,65000.0,Cash,Pune
TXN104401,2024-03-05,CUST280,Laptop,Electronics,1.0,65000.0,Cash,Hyderabad
TXN104402,2024-03-21,CUST301,Backpack,Accessories,2.0,1200.0,UPI,Bangalore
TXN104403,2024-03-05,CUST455,Wallet,Accessories,2.0,65000.0,Cash,Mumbai
TXN104404,2024-01-25,CUST154,Laptop,Electronics,3.0,,Card,
TXN104405,2024-03-28,CUST83,Backpack,Accessories,1.0,15000.0,Card,Pune
TXN104406,2024-01-21,CUST2,Notebook,Education,3.0,2500.0,UPI,Mumbai
TXN104407,2024-03-30,CUST87,Desk,Furniture,3.0,15000.0,UPI,Pune
TXN104408,2024-02-01,CUST342,Books,Education,,500.0,Card,Pune
TXN104409,2024-03-20,CUST475,Notebook,Education,,500.0,Card,Bangalore
TXN104410,2024-02-01,CUST475,Backpack,Accessories,1.0,15000.0,Cash,Hyderabad
TXN104411,2024-02-15,CUST56,Laptop,Electronics,,65000.0,Card,Pune
TXN104412,2024-01-11,CUST379,Books,Education,1.0,2500.0,UPI,Mumbai
TXN104413,2024-02-13,CUST205,Office Chair,Furniture,3.0,,UPI,Delhi
TXN104414,2024-01-11,CUST271,Headphones,Electronics,3.0,15000.0,Cash,Bangalore
TXN104415,2024-02-25,CUST201,Books,Education,2.0,1200.0,Card,Mumbai
TXN104416,2024-01-09,CUST169,Lamp,Furniture,3.0,65000.0,Card,Bangalore
TXN104417,2024-03-01,CUST281,Monitor,Electronics,1.0,,UPI,Hyderabad
TXN104418,2024-03-16,CUST92,Keyboard,Electronics,2.0,,UPI,Mumbai
TXN104419,2024-03-18,CUST139,Laptop,Electronics,3.0,1200.0,Cash,Mumbai
TXN104420,2024-01-28,CUST418,Books,Education,3.0,500.0,Cash,Bangalore
TXN104421,2024-02-22,CUST165,Backpack,Accessories,1.0,2500.0,UPI,Mumbai
TXN104422,2024-01-06,CUST78,Mouse,Electronics,1.0,500.0,UPI,Hyderabad
TXN104423,2024-03-06,CUST492,Notebook,Education,,65000.0,Cash,Delhi
TXN104424,2024-03-10,CUST76,Wallet,Accessories,3.0,65000.0,Card,Pune
TXN104425,2024-02-11,CUST487,Mouse,Electronics,,15000.0,Cash,Mumbai
TXN104426,2024-01-16,CUST466,Wallet,Accessories,3.0,,Card,Pune
TXN104427,2024-01-13,CUST51,Lamp,Furniture,1.0,65000.0,UPI,Mumbai
TXN104428,2024-03-09,CUST393,Books,Education,2.0,500.0,UPI,Pune
TXN104429,2024-01-17,CUST76,Books,Education,3.0,,Cash,Bangalore
TXN104430,2024-03-21,CUST125,Backpack,Accessories,,15000.0,UPI,Mumbai
TXN104431,2024-03-09,CUST218,Desk,Furniture,2.0,2500.0,Card,Mumbai
TXN104432,2024-01-18,CUST317,Wallet,Accessories,,500.0,Cash,
TXN104433,2024-03-10,CUST359,Wallet,Accessories,,15000.0,Card,Delhi
TXN104434,2024-01-23,CUST407,Office Chair,Furniture,1.0,15000.0,Card,Mumbai
TXN104435,2024-02-17,CUST438,Mouse,Electronics,2.0,,UPI,Mumbai
TXN104436,2024-01-18,CUST177,Backpack,Accessories,3.0,15000.0,Card,Pune
TXN104437,2024-03-26,CUST273,Wallet,Accessories,3.0,500.0,Cash,Pune
TXN104438,2024-03-31,CUST366,Desk,Furniture,,,UPI,Hyderabad
TXN104439,2024-03-11,CUST87,Books,Education,2.0,65000.0,Cash,Hyderabad
TXN104440,2024-02-28,CUST282,Desk,Furniture,2.0,,Cash,Delhi
TXN104441,2024-01-30,CUST181,Monitor,Electronics,1.0,2500.0,Card,Pune
TXN104442,2024-01-11,CUST372,Headphones,Electronics,3.0,65000.0,Card,Hyderabad
TXN104443,2024-02-01,CUST160,Lamp,Furniture,1.0,,Cash,Delhi
TXN104444,2024-03-24,CUST2,Keyboard,Electronics,1.0,15000.0,Card,Delhi
TXN104445,2024-03-14,CUST313,Books,Education,3.0,65000.0,Cash,Delhi
TXN104446,2024-03-31,CUST491,Desk,Furniture,,15000.0,Card,Pune
TXN104447,2024-02-15,CUST38,Mouse,Electronics,1.0,2500.0,Cash,Bangalore
TXN104448,2024-02-17,CUST299,Notebook,Education,3.0,,Card,Bangalore
TXN104449,2024-02-11,CUST314,Mouse,Electronics,2.0,,UPI,Bangalore
TXN104450,2024-02-15,CUST57,Books,Education,,1200.0,Cash,Mumbai
TXN104451,2024-01-14,CUST345,Headphones,Electronics,,15000.0,UPI,Delhi
TXN104452,2024-02-12,CUST376,Desk,Furniture,3.0,,UPI,Bangalore
TXN104453,2024-01-19,CUST73,Monitor,Electronics,2.0,15000.0,UPI,Bangalore
TXN104454,2024-02-29,CUST445,Desk,Furniture,,65000.0,UPI,Pune
TXN104455,2024-02-26,CUST33,Office Chair,Furniture,1.0,1200.0,Cash,Hyderabad
TXN104456,2024-03-28,CUST437,Desk,Furniture,3.0,,Cash,Bangalore
TXN104457,2024-02-10,CUST486,Office Chair,Furniture,1.0,1200.0,Cash,Delhi
TXN104458,2024-03-18,CUST431,Desk,Furniture,2.0,500.0,UPI,Pune
TXN104459,2024-01-07,CUST419,Laptop,Electronics,,1200.0,Card,Bangalore
TXN104460,2024-03-09,CUST49,Books,Education,1.0,1200.0,Cash,Mumbai
TXN104461,2024-02-17,CUST367,Lamp,Furniture,,2500.0,UPI,Mumbai
TXN104462,2024-01-10,CUST362,Mouse,Electronics,1.0,65000.0,Card,Mumbai
TXN104463,2024-02-24,CUST33,Monitor,Electronics,1.0,1200.0,Card,Hyderabad
TXN104464,2024-02-06,CUST291,Wallet,Accessories,2.0,1200.0,Cash,Hyderabad
TXN104465,2024-01-03,CUST144,Backpack,Accessories,2.0,,UPI,Bangalore
TXN104466,2024-02-09,CUST67,Wallet,Accessories,2.0,,UPI,Mumbai
TXN104467,2024-02-07,CUST432,Wallet,Accessories,1.0,500.0,Card,Mumbai
TXN104468,2024-01-31,CUST173,Laptop,Electronics,3.0,500.0,Card,Bangalore
TXN104469,2024-01-19,CUST351,Wallet,Accessories,2.0,500.0,Cash,Pune
TXN104470,2024-03-29,CUST238,Lamp,Furniture,3.0,15000.0,UPI,Mumbai
TXN104471,2024-03-17,CUST457,Wallet,Accessories,1.0,,Cash,Hyderabad
TXN104472,2024-02-26,CUST470,Wallet,Accessories,,15000.0,Card,Mumbai
TXN104473,2024-01-17,CUST405,Lamp,Furniture,,15000.0,UPI,Hyderabad
TXN104474,2024-03-22,CUST410,Headphones,Electronics,2.0,65000.0,UPI,Mumbai
TXN104475,2024-01-15,CUST301,Notebook,Education,2.0,500.0,Card,Bangalore
TXN104476,2024-02-28,CUST425,Notebook,Education,1.0,,Cash,Pune
TXN104477,2024-03-15,CUST337,Books,Education,1.0,15000.0,Card,Bangalore
TXN104478,2024-02-10,CUST262,Mouse,Electronics,1.0,2500.0,Card,Hyderabad
TXN104479,2024-01-31,CUST339,Lamp,Furniture,1.0,65000.0,Card,Pune
TXN104480,2024-01-31,CUST299,Keyboard,Electronics,3.0,2500.0,UPI,Delhi
TXN104481,2024-02-22,CUST117,Headphones,Electronics,3.0,2500.0,Cash,Bangalore
TXN104482,2024-02-29,CUST494,Wallet,Accessories,1.0,1200.0,Cash,Mumbai
TXN104483,2024-01-24,CUST29,Books,Education,,65000.0,Cash,Bangalore
TXN104484,2024-02-04,CUST145,Notebook,Education,3.0,1200.0,UPI,Delhi
TXN104485,2024-03-08,CUST276,Wallet,Accessories,,,Cash,Pune
TXN104486,2024-01-18,CUST348,Office Chair,Furniture,1.0,,Cash,Mumbai
TXN104487,2024-01-09,CUST64,Books,Education,3.0,15000.0,UPI,Bangalore
TXN104488,2024-03-09,CUST355,Backpack,Accessories,,2500.0,UPI,Bangalore
TXN104489,2024-03-02,CUST42,Laptop,Electronics,3.0,65000.0,Cash,Delhi
TXN104490,2024-02-07,CUST154,Notebook,Education,2.0,15000.0,Card,Mumbai
TXN104491,2024-01-03,CUST61,Notebook,Education,,500.0,Cash,Delhi
TXN104492,2024-02-29,CUST398,Backpack,Accessories,2.0,1200.0,UPI,Bangalore
TXN104493,2024-02-09,CUST431,Books,Education,1.0,15000.0,Card,Delhi
TXN104494,2024-01-08,CUST134,Wallet,Accessories,1.0,1200.0,UPI,Hyderabad
TXN104495,2024-03-05,CUST478,Monitor,Electronics,,65000.0,Cash,Hyderabad
TXN104496,2024-02-29,CUST12,Desk,Furniture,,65000.0,Card,Hyderabad
TXN104497,2024-02-24,CUST394,Laptop,Electronics,2.0,500.0,Card,Pune
TXN104498,2024-03-29,CUST195,Office Chair,Furniture,1.0,2500.0,Card,Mumbai
TXN104499,2024-03-01,CUST30,Mouse,Electronics,,2500.0,UPI,Pune
TXN104500,2024-01-20,CUST182,Books,Education,,2500.0,Card,Delhi
TXN104501,2024-02-10,CUST47,Books,Education,3.0,1200.0,Cash,Pune
TXN104502,2024-03-22,CUST35,Office Chair,Furniture,1.0,2500.0,UPI,Hyderabad
TXN100010,2024-01-14,CUST127,Mouse,Electronics,1.0,15000.0,Cash,Delhi
TXN104504,2024-01-23,CUST39,Office Chair,Furniture,1.0,2500.0,Cash,Bangalore
TXN104505,2024-02-01,CUST384,Books,Education,,15000.0,Card,Pune
TXN104506,2024-02-22,CUST56,Books,Education,3.0,15000.0,Cash,Bangalore
TXN104507,2024-01-11,CUST274,Notebook,Education,2.0,15000.0,Card,Bangalore
TXN104508,2024-01-20,CUST206,Books,Education,,2500.0,Cash,Pune
TXN104509,2024-03-15,CUST419,Books,Education,1.0,2500.0,Cash,Bangalore
TXN104510,2024-03-12,CUST190,Mouse,Electronics,2.0,1200.0,Cash,Pune
TXN104511,2024-03-21,CUST171,Books,Education,2.0,,Cash,Pune
TXN104512,2024-03-04,CUST367,Keyboard,Electronics,1.0,15000.0,Cash,Hyderabad
TXN104513,2024-02-07,CUST467,Headphones,Electronics,,1200.0,UPI,Bangalore
TXN104514,2024-02-02,CUST147,Desk,Furniture,,15000.0,Card,Hyderabad
TXN104515,2024-02-06,CUST414,Wallet,Accessories,2.0,500.0,UPI,Mumbai
TXN104516,2024-03-06,CUST474,Backpack,Accessories,,65000.0,UPI,Delhi
TXN104517,2024-02-16,CUST413,Notebook,Education,2.0,,Card,Pune
TXN104518,2024-03-24,CUST444,Wallet,Accessories,2.0,65000.0,Card,Delhi
TXN104519,2024-02-02,CUST13,Headphones,Electronics,1.0,1200.0,Card,Pune
TXN104520,2024-02-25,CUST23,Notebook,Education,3.0,,UPI,Delhi
TXN104521,2024-02-02,CUST240,Headphones,Electronics,2.0,1200.0,UPI,Delhi
TXN104522,2024-01-14,CUST362,Desk,Furniture,2.0,2500.0,Card,Bangalore
TXN104523,2024-02-17,CUST31,Office Chair,Furniture,,500.0,Cash,Pune
TXN104524,2024-02-28,CUST286,Books,Education,3.0,2500.0,Cash,Bangalore
TXN104525,2024-03-04,CUST303,Lamp,Furniture,2.0,15000.0,Card,Hyderabad
TXN104526,2024-02-15,CUST365,Wallet,Accessories,3.0,2500.0,Cash,Bangalore
TXN104527,2024-01-14,CUST253,Backpack,Accessories,2.0,15000.0,Cash,Bangalore
TXN104528,2024-01-19,CUST478,Desk,Furniture,1.0,65000.0,Cash,Bangalore
TXN104529,2024-02-20,CUST442,Mouse,Electronics,2.0,65000.0,Cash,Pune
TXN104530,2024-02-04,CUST364,Wallet,Accessories,1.0,15000.0,UPI,Bangalore
TXN104531,2024-01-13,CUST42,Keyboard,Electronics,,2500.0,UPI,Hyderabad
TXN104532,2024-02-14,CUST4,Backpack,Accessories,1.0,500.0,UPI,Pune
TXN104533,2024-03-22,CUST174,Office Chair,Furniture,,,Cash,Bangalore
TXN104534,2024-02-23,CUST252,Lamp,Furniture,2.0,15000.0,Card,Bangalore
TXN104535,2024-01-28,CUST467,Office Chair,Furniture,2.0,2500.0,UPI,Delhi
TXN104536,2024-01-28,CUST312,Lamp,Furniture,2.0,,Card,Hyderabad
TXN104537,2024-01-18,CUST195,Office Chair,Furniture,3.0,500.0,UPI,Delhi
TXN104538,2024-03-21,CUST321,Backpack,Accessories,1.0,2500.0,Card,Hyderabad
TXN104539,2024-01-09,CUST185,Wallet,Accessories,3.0,1200.0,Card,Delhi
TXN104540,2024-03-12,CUST291,Office Chair,Furniture,1.0,2500.0,Cash,Pune
TXN104541,2024-03-13,CUST186,Headphones,Electronics,,1200.0,UPI,Delhi
TXN104542,2024-01-30,CUST54,Office Chair,Furniture,,15000.0,UPI,Hyderabad
TXN104543,2024-03-07,CUST175,Backpack,Accessories,3.0,500.0,UPI,Pune
TXN104544,2024-03-10,CUST367,Wallet,Accessories,1.0,65000.0,UPI,Mumbai
TXN104545,2024-03-24,CUST322,Monitor,Electronics,2.0,1200.0,Card,Mumbai
TXN104546,2024-03-17,CUST330,Office Chair,Furniture,3.0,2500.0,Cash,Bangalore
TXN104547,2024-02-11,CUST416,Backpack,Accessories,2.0,1200.0,Cash,Hyderabad
TXN104548,2024-03-20,CUST16,Wallet,Accessories,1.0,15000.0,UPI,Pune
TXN104549,2024-03-18,CUST145,Office Chair,Furniture,1.0,15000.0,UPI,Delhi
TXN104550,2024-01-29,CUST478,Books,Education,2.0,,UPI,Mumbai
TXN104551,2024-03-30,CUST401,Wallet,Accessories,,,Card,Bangalore
TXN104552,2024-01-13,CUST156,Notebook,Education,1.0,65000.0,Card,Mumbai
TXN104553,2024-03-20,CUST150,Notebook,Education,2.0,1200.0,Cash,Delhi
TXN104554,2024-02-13,CUST54,Desk,Furniture,2.0,65000.0,Cash,Mumbai
TXN104555,2024-01-29,CUST334,Books,Education,1.0,2500.0,Cash,Bangalore
TXN104556,2024-03-03,CUST449,Books,Education,3.0,15000.0,Card,Bangalore
TXN104557,2024-01-14,CUST218,Desk,Furniture,2.0,65000.0,Cash,Delhi
TXN104558,2024-03-27,CUST287,Wallet,Accessories,1.0,15000.0,Cash,Delhi
TXN104559,2024-01-12,CUST28,Notebook,Education,,2500.0,Card,Delhi
TXN104560,2024-03-05,CUST230,Backpack,Accessories,,2500.0,Cash,Pune
TXN104561,2024-01-10,CUST496,Wallet,Accessories,2.0,15000.0,UPI,Bangalore
TXN104562,2024-03-27,CUST344,Office Chair,Furniture,,,Cash,Hyderabad
TXN104563,2024-02-04,CUST226,Desk,Furniture,2.0,15000.0,UPI,Bangalore
TXN104564,2024-03-06,CUST430,Monitor,Electronics,2.0,15000.0,Card,Bangalore
TXN104565,2024-01-18,CUST388,Backpack,Accessories,,,UPI,Pune
TXN104566,2024-01-16,CUST73,Desk,Furniture,2.0,2500.0,Card,Delhi
TXN104567,2024-01-01,CUST14,Backpack,Accessories,1.0,1200.0,Cash,Bangalore
TXN104568,2024-03-31,CUST157,Wallet,Accessories,1.0,2500.0,UPI,Bangalore
TXN104569,2024-01-01,CUST449,Wallet,Accessories,1.0,500.0,Card,Delhi
TXN104570,2024-01-04,CUST104,Desk,Furniture,1.0,,Card,Mumbai
TXN104571,2024-01-17,CUST302,Lamp,Furniture,,2500.0,Cash,Bangalore
TXN104572,2024-01-04,CUST378,Wallet,Accessories,,,Card,Mumbai
TXN104573,2024-02-18,CUST51,Backpack,Accessories,1.0,15000.0,Card,Pune
TXN104574,2024-03-16,CUST41,Desk,Furniture,1.0,500.0,Cash,Delhi
TXN104575,2024-01-11,CUST339,Notebook,Education,2.0,15000.0,Cash,Delhi
TXN104576,2024-01-11,CUST465,Lamp,Furniture,,15000.0,Card,Delhi
TXN104577,2024-02-17,CUST427,Wallet,Accessories,1.0,,Cash,Delhi
TXN104578,2024-03-04,CUST158,Backpack,Accessories,2.0,2500.0,UPI,Bangalore
TXN104579,2024-02-02,CUST56,Desk,Furniture,3.0,1200.0,Cash,Hyderabad
TXN104580,2024-03-28,CUST293,Backpack,Accessories,,1200.0,UPI,Mumbai
TXN104581,2024-03-15,CUST428,Office Chair,Furniture,2.0,,Cash,Pune
TXN104582,2024-01-16,CUST109,Keyboard,Electronics,1.0,500.0,UPI,Mumbai
TXN104583,2024-03-02,CUST37,Notebook,Education,3.0,2500.0,Card,Bangalore
TXN100010,2024-02-10,CUST214,Monitor,Electronics,,15000.0,Cash,Hyderabad
TXN104585,2024-02-09,CUST190,Lamp,Furniture,1.0,500.0,Card,Delhi
TXN104586,2024-02-25,CUST198,Wallet,Accessories,,2500.0,Card,Bangalore
TXN104587,2024-01-02,CUST257,Wallet,Accessories,1.0,65000.0,Cash,Bangalore
TXN104588,2024-02-11,CUST475,Lamp,Furniture,,2500.0,UPI,Mumbai
TXN104589,2024-03-09,CUST266,Wallet,Accessories,1.0,2500.0,Card,Hyderabad
TXN104590,2024-02-08,CUST380,Lamp,Furniture,,1200.0,Card,Pune
TXN104591,2024-03-11,CUST186,Office Chair,Furniture,,500.0,Cash,Mumbai
TXN104592,2024-03-08,CUST222,Backpack,Accessories,,,Cash,Bangalore
TXN104593,2024-02-23,CUST441,Laptop,Electronics,,15000.0,Card,Pune
TXN104594,2024-01-08,CUST100,Mouse,Electronics,2.0,500.0,UPI,Hyderabad
TXN104595,2024-01-11,CUST56,Lamp,Furniture,2.0,1200.0,UPI,Hyderabad
TXN104596,2024-03-09,CUST166,Books,Education,,2500.0,Card,Hyderabad
TXN104597,2024-02-15,CUST79,Wallet,Accessories,3.0,1200.0,Cash,Delhi
TXN104598,2024-03-18,CUST235,Keyboard,Electronics,1.0,2500.0,Card,Bangalore
TXN104599,2024-03-14,CUST451,Backpack,Accessories,3.0,500.0,Cash,Pune
TXN104600,2024-02-20,CUST490,Backpack,Accessories,2.0,2500.0,Card,Hyderabad
TXN104601,2024-03-14,CUST182,Backpack,Accessories,2.0,65000.0,Cash,Hyderabad
TXN104602,2024-01-19,CUST168,Wallet,Accessories,1.0,15000.0,Cash,Delhi
TXN104603,2024-02-03,CUST441,Laptop,Electronics,1.0,,Card,Hyderabad
TXN104604,2024-03-16,CUST101,Notebook,Education,,,Card,Hyderabad
TXN104605,2024-01-15,CUST249,Books,Education,,65000.0,Cash,Delhi
TXN104606,2024-03-18,CUST454,Desk,Furniture,,65000.0,UPI,Mumbai
TXN104607,2024-01-08,CUST348,Mouse,Electronics,,500.0,Cash,Bangalore
TXN104608,2024-02-28,CUST82,Office Chair,Furniture,2.0,65000.0,UPI,Pune
TXN104609,2024-02-05,CUST461,Keyboard,Electronics,1.0,65000.0,Card,Delhi
